ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2226	"ENSMUSG00000004896.17"	"Rrnad1"	chr3	-	87834869	87835355	87835230	87835355	87834361	87834424	2226	161,157,108	1,0,0	54,121,95	0,0,5	485	124	0.181230154239	0.7141612458073365	0.976,1.0,1.0	1.0,1.0,0.829	0.049
2228	"ENSMUSG00000030035.15"	"Wbp1"	chr6	-	83097165	83097857	83097752	83097857	83096848	83097025	2228	749,836,484	0,0,0	278,471,198	0,0,1	711	124	1	1.0	1.0,1.0,1.0	1.0,1.0,0.972	0.009
2230	"ENSMUSG00000053714.10"	"4732471J01Rik"	chr7	+	25096114	25096401	25096114	25096331	25116825	25116934	2230	3,9,6	4,13,14	3,11,5	5,14,12	194	124	0.919391336272	1.0	0.324,0.307,0.215	0.277,0.334,0.21	0.008
2231	"ENSMUSG00000003721.15"	"Insig2"	chr1	-	121247325	121247701	121247357	121247701	121234665	121234692	2231	30,43,17	1,2,0	17,35,13	0,0,0	156	124	0.332415237663	0.9789476265121376	0.96,0.945,1.0	1.0,1.0,1.0	-0.032
2232	"ENSMUSG00000003721.15"	"Insig2"	chr1	-	121247325	121247701	121247357	121247701	121239929	121240054	2232	82,113,66	0,0,8	53,98,39	2,2,3	156	124	0.568146292957	1.0	1.0,1.0,0.868	0.955,0.975,0.912	0.009
2234	"ENSMUSG00000021219.17"	"Rgs6"	chr12	+	82664272	82664505	82664272	82664336	82698582	82698686	2234	3,2,1	4,6,2	1,3,2	0,4,3	293	124	0.718782973617	1.0	0.241,0.124,0.175	1.0,0.241,0.22	-0.307
2235	"ENSMUSG00000026798.11"	"Coq4"	chr2	+	29680468	29680571	29680468	29680542	29685392	29685522	2235	68,94,83	1,2,1	33,83,48	2,2,1	153	124	0.448199607564	1.0	0.982,0.974,0.985	0.93,0.971,0.975	0.022
2236	"ENSMUSG00000057715.14"	"A830018L16Rik"	chr1	+	11658597	11658795	11658597	11658770	11666374	11666541	2236	5,6,5	32,58,49	8,6,8	50,53,36	149	124	0.330690517014	0.9772590211890428	0.115,0.079,0.078	0.118,0.086,0.156	-0.029
2237	"ENSMUSG00000057715.14"	"A830018L16Rik"	chr1	+	11818188	11818324	11818188	11818315	11868704	11868790	2237	9,12,18	3,4,4	7,13,7	3,6,3	133	124	0.348916364285	1.0	0.737,0.737,0.808	0.685,0.669,0.685	0.081
2238	"ENSMUSG00000055720.11"	"Ubl7"	chr9	+	57819920	57820214	57819920	57820133	57821836	57821956	2238	0,1,3	244,323,248	2,3,22	218,325,221	205	124	0.00938436506502	0.13355384567902848	0.0,0.002,0.007	0.006,0.006,0.057	-0.02
2239	"ENSMUSG00000024534.16"	"Sncaip"	chr18	+	53039489	53040549	53039489	53040546	53041681	53041752	2239	172,216,163	1,1,0	155,193,139	0,0,0	127	124	1	1.0	0.994,0.995,1.0	1.0,1.0,1.0	-0.004
2240	"ENSMUSG00000028073.16"	"Pear1"	chr3	-	87666659	87666888	87666783	87666888	87666400	87666501	2240	0,6,1	14,4,12	1,1,3	3,11,11	248	124	0.556456441047	1.0	0.0,0.429,0.04	0.143,0.043,0.12	0.054
2241	"ENSMUSG00000028073.16"	"Pear1"	chr3	-	87670531	87670665	87670566	87670665	87669518	87669588	2241	1,2,6	5,3,2	0,1,0	1,5,2	159	124	9.81156606631e-05	0.006442185083083998	0.135,0.342,0.701	0.0,0.135,0.0	0.348
2242	"ENSMUSG00000042354.8"	"Gnl3"	chr14	-	30738769	30738864	30738783	30738864	30738278	30738411	2242	21,24,26	137,122,110	28,31,23	83,159,75	138	124	0.119006899075	0.5617825676922794	0.121,0.15,0.175	0.233,0.149,0.216	-0.051
2244	"ENSMUSG00000028312.20"	"Smc2"	chr4	+	52439242	52439410	52439242	52439334	52440200	52440423	2244	47,26,28	18,8,4	29,35,10	9,10,8	200	124	0.446688934598	1.0	0.618,0.668,0.813	0.666,0.685,0.437	0.104
2245	"ENSMUSG00000028199.19"	"Cryz"	chr3	+	154310528	154310752	154310528	154310652	154312015	154312168	2245	3,7,6	41,40,31	0,3,3	22,36,23	224	124	0.0690119126697	0.4149145025756832	0.039,0.088,0.097	0.0,0.044,0.067	0.038
2249	"ENSMUSG00000062753.15"	"Smim29"	chr17	-	27783122	27783384	27783358	27783384	27782746	27782990	2249	150,188,132	0,1,0	92,161,116	0,2,0	360	124	1	1.0	1.0,0.985,1.0	1.0,0.965,1.0	0.007
2250	"ENSMUSG00000062753.15"	"Smim29"	chr17	-	27783535	27783724	27783595	27783724	27783122	27783228	2250	32,44,39	0,0,0	30,48,38	0,0,1	184	124	1	1.0	1.0,1.0,1.0	1.0,1.0,0.962	0.013
2251	"ENSMUSG00000062753.15"	"Smim29"	chr17	-	27783535	27783724	27783595	27783724	27783358	27783384	2251	120,127,112	1,3,0	92,139,103	1,0,1	184	124	1	1.0	0.988,0.966,1.0	0.984,1.0,0.986	-0.005
2252	"ENSMUSG00000032046.16"	"Abhd12"	chr2	-	150680230	150680314	150680234	150680314	150679271	150679354	2252	1,0,0	296,323,210	0,0,0	208,296,268	128	124	1	1.0	0.003,0.0,0.0	0.0,0.0,0.0	0.001
2255	"ENSMUSG00000024560.8"	"Cxxc1"	chr18	+	74352201	74352638	74352201	74352309	74352908	74353116	2255	269,315,212	2,0,0	149,289,162	0,0,1	453	124	1	1.0	0.974,1.0,1.0	1.0,1.0,0.978	-0.001
2257	"ENSMUSG00000027993.17"	"Trim2"	chr3	-	84097819	84099568	84099387	84099568	84085381	84085485	2257	3590,4136,2575	0,0,0	2340,3993,2104	0,0,3	1692	124	1	1.0	1.0,1.0,1.0	1.0,1.0,0.981	0.006
2259	"ENSMUSG00000017760.17"	"Ctsa"	chr2	+	164676617	164676682	164676617	164676668	164676757	164676844	2259	4,2,1	187,170,144	0,3,2	74,133,92	138	124	1	1.0	0.019,0.01,0.006	0.0,0.02,0.019	-0.001
2260	"ENSMUSG00000028329.14"	"Xpa"	chr4	-	46184280	46184453	46184287	46184453	46183117	46183235	2260	14,12,14	94,114,101	7,7,11	80,97,119	131	124	0.10040178295	0.5152055967007992	0.124,0.091,0.116	0.076,0.064,0.08	0.037
2262	"ENSMUSG00000017307.17"	"Acot8"	chr2	-	164636904	164637099	164637001	164637099	164634687	164634930	2262	83,114,63	2,1,0	59,115,49	0,1,0	221	124	1	1.0	0.959,0.985,1.0	1.0,0.985,1.0	-0.014
2263	"ENSMUSG00000047766.16"	"Lrrc49"	chr9	-	60522281	60522460	60522376	60522460	60517540	60517704	2263	18,32,30	229,240,143	9,25,5	150,235,132	219	124	0.00602400782724	0.09944776350226493	0.043,0.07,0.106	0.033,0.057,0.021	0.036
2267	"ENSMUSG00000027091.15"	"Zc3h15"	chr2	+	83488873	83488965	83488873	83488930	83490401	83490584	2267	591,700,488	4,5,4	402,600,384	1,3,8	159	124	0.897562573568	1.0	0.991,0.991,0.99	0.997,0.994,0.974	0.002
2268	"ENSMUSG00000009995.18"	"Tafazzin"	chrX	+	73332056	73332625	73332056	73332119	73332710	73332788	2268	299,356,254	10,18,10	119,263,162	7,12,1	630	124	0.534261679872	1.0	0.855,0.796,0.833	0.77,0.812,0.97	-0.023
2271	"ENSMUSG00000034101.15"	"Ctnnd1"	chr2	-	84480664	84481089	84480749	84481089	84452354	84452426	2271	2,4,7	8,15,3	1,1,0	6,8,6	209	124	1	1.0	0.129,0.137,0.581	0.09,0.069,0.0	0.229
2272	"ENSMUSG00000034101.15"	"Ctnnd1"	chr2	-	84480664	84481089	84480749	84481089	84456363	84456481	2272	2,4,7	58,70,52	1,1,0	41,77,32	209	124	0.00531286559215	0.09258571608176278	0.02,0.033,0.074	0.014,0.008,0.0	0.035
2274	"ENSMUSG00000029022.19"	"Miip"	chr4	-	147950111	147950471	147950322	147950471	147949645	147949727	2274	149,166,176	0,0,5	119,99,158	2,0,2	335	124	0.862746285376	1.0	1.0,1.0,0.929	0.957,1.0,0.967	0.002
2276	"ENSMUSG00000027367.17"	"Stard7"	chr2	+	127126014	127126501	127126014	127126223	127132691	127132802	2276	479,580,453	0,0,0	395,608,435	2,2,0	402	124	1	1.0	1.0,1.0,1.0	0.984,0.989,1.0	0.009
2277	"ENSMUSG00000087231.9"	"E230016M11Rik"	chr6	+	67040378	67040518	67040378	67040425	67041596	67041702	2277	9,15,3	1,1,0	8,7,7	1,2,1	217	124	1	1.0	0.837,0.896,1.0	0.821,0.667,0.8	0.148
2278	"ENSMUSG00000074643.13"	"Cpne1"	chr2	-	155920671	155920894	155920819	155920894	155920493	155920574	2278	137,151,85	0,1,2	50,87,69	0,0,0	272	124	1	1.0	1.0,0.986,0.951	1.0,1.0,1.0	-0.021
2279	"ENSMUSG00000020898.19"	"Ctc1"	chr11	+	68911855	68912019	68911855	68911941	68913202	68913440	2279	209,263,199	2,0,2	157,264,126	0,1,7	202	124	0.450357155562	1.0	0.985,1.0,0.984	1.0,0.994,0.917	0.019
2280	"ENSMUSG00000020898.19"	"Ctc1"	chr11	+	68911855	68912019	68911855	68911941	68913218	68913440	2280	122,138,104	0,1,0	98,171,83	0,1,0	202	124	1	1.0	1.0,0.988,1.0	1.0,0.991,1.0	-0.001
2281	"ENSMUSG00000062234.15"	"Gak"	chr5	-	108738969	108739090	108739010	108739090	108733206	108733400	2281	26,25,7	196,240,171	6,18,7	133,220,200	165	124	0.0201019662336	0.19796246431077663	0.091,0.073,0.03	0.033,0.058,0.026	0.026
2283	"ENSMUSG00000042404.17"	"Dennd4b"	chr3	+	90177361	90177435	90177361	90177428	90177519	90177578	2283	3,4,3	51,75,38	1,5,3	31,53,36	131	124	0.768727494118	1.0	0.053,0.048,0.07	0.03,0.082,0.073	-0.005
2284	"ENSMUSG00000041540.17"	"Sox5"	chr6	-	144100717	144100949	144100822	144100949	144062169	144062380	2284	109,109,62	173,204,104	44,79,28	98,164,89	229	124	0.0293439607454	0.2568930381620018	0.254,0.224,0.244	0.196,0.207,0.146	0.058
2285	"ENSMUSG00000021893.15"	"Capn7"	chr14	+	31082081	31083202	31082081	31082202	31085435	31085580	2285	232,293,264	145,150,116	136,244,209	139,175,92	1124	124	0.0332028085931	0.2709686836877568	0.15,0.177,0.201	0.097,0.133,0.2	0.033
2287	"ENSMUSG00000037270.19"	"Bltp1"	chr3	+	36943971	36944145	36943971	36944051	36944943	36945094	2287	6,1,3	46,55,29	3,2,0	48,57,33	218	124	0.094637593087	0.5035138239932653	0.069,0.01,0.056	0.034,0.02,0.0	0.027
2289	"ENSMUSG00000037270.19"	"Bltp1"	chr3	+	37084695	37084897	37084695	37084792	37086513	37086675	2289	283,268,209	55,49,31	190,296,178	25,40,30	229	124	0.195634992924	0.7535123002496085	0.736,0.748,0.785	0.805,0.8,0.763	-0.033
2290	"ENSMUSG00000029171.13"	"Pgm2"	chr5	+	64261056	64261250	64261056	64261207	64263097	64263287	2290	53,72,38	1,2,1	28,33,60	1,0,2	167	124	1	1.0	0.975,0.964,0.966	0.954,1.0,0.957	-0.002
2291	"ENSMUSG00000036672.6"	"Cenpt"	chr8	-	106572796	106573023	106572947	106573023	106571891	106572068	2291	52,88,67	96,90,56	27,58,22	70,82,58	275	124	0.00784339422838	0.11973175235294904	0.196,0.306,0.35	0.148,0.242,0.146	0.105
2292	"ENSMUSG00000036672.6"	"Cenpt"	chr8	-	106576257	106576555	106576464	106576555	106576056	106576153	2292	150,156,132	1,1,0	80,146,91	0,0,2	331	124	1	1.0	0.983,0.983,1.0	1.0,1.0,0.945	0.007
2294	"ENSMUSG00000058013.12"	"Septin11"	chr5	+	93286296	93286455	93286296	93286396	93287307	93287422	2294	28,22,14	2,5,1	9,17,1	1,1,2	183	124	0.979269206659	1.0	0.905,0.749,0.905	0.859,0.92,0.253	0.176
2295	"ENSMUSG00000026696.16"	"Vamp4"	chr1	+	162415764	162415865	162415764	162415819	162417033	162417113	2295	349,438,247	0,0,0	222,354,206	0,2,0	170	124	1	1.0	1.0,1.0,1.0	1.0,0.992,1.0	0.003
2296	"ENSMUSG00000085067.4"	"Gm15631"	chr6	-	105654278	105654572	105654462	105654572	105654024	105654158	2296	3,11,3	0,1,4	7,0,0	0,0,2	308	124	1	1.0	1.0,0.816,0.232	1.0,NA,0.0	0.183
2297	"ENSMUSG00000028059.17"	"Arhgef2"	chr3	+	88539582	88539646	88539582	88539640	88540219	88540349	2297	241,265,166	39,47,47	147,235,102	32,60,53	130	124	0.0329309753535	0.2709686836877568	0.855,0.843,0.771	0.814,0.789,0.647	0.073
2298	"ENSMUSG00000028059.17"	"Arhgef2"	chr3	+	88540219	88540674	88540219	88540349	88540806	88540953	2298	499,547,442	0,0,0	264,434,289	0,0,3	449	124	1	1.0	1.0,1.0,1.0	1.0,1.0,0.964	0.012
2300	"ENSMUSG00000038312.11"	"Edem2"	chr2	-	155555244	155555399	155555257	155555399	155552763	155552888	2300	5,5,9	49,81,55	2,4,1	35,86,50	137	124	0.0136797304589	0.16605353485614327	0.085,0.053,0.129	0.049,0.04,0.018	0.053
2302	"ENSMUSG00000010609.16"	"Psen2"	chr1	-	180056945	180057052	180056950	180057052	180056407	180056526	2302	3,10,1	22,31,15	1,1,7	10,35,8	129	124	0.775046972961	1.0	0.116,0.237,0.06	0.088,0.027,0.457	-0.053
2303	"ENSMUSG00000031156.19"	"Slc35a2"	chrX	+	7750571	7750747	7750571	7750672	7751987	7752170	2303	2,4,2	73,84,37	0,2,0	35,76,39	199	124	0.426367495504	1.0	0.017,0.029,0.033	0.0,0.016,0.0	0.021
2304	"ENSMUSG00000031156.19"	"Slc35a2"	chrX	+	7751987	7752170	7751987	7752131	7755850	7756002	2304	115,110,74	0,0,1	83,130,79	1,0,0	163	124	1	1.0	1.0,1.0,0.983	0.984,1.0,1.0	-0.0
2305	"ENSMUSG00000031156.19"	"Slc35a2"	chrX	+	7758378	7759654	7758378	7759106	7760429	7760703	2305	276,278,203	21,25,19	174,233,152	9,20,4	672	124	0.0964096797161	0.5084751188795387	0.708,0.672,0.663	0.781,0.683,0.875	-0.099
2306	"ENSMUSG00000027366.13"	"Sppl2a"	chr2	-	126761558	126762334	126762237	126762334	126759719	126759801	2306	144,204,113	0,0,1	123,165,55	0,0,0	803	124	1	1.0	1.0,1.0,0.946	1.0,1.0,1.0	-0.018
2307	"ENSMUSG00000040812.15"	"Agbl2"	chr2	+	90621803	90621989	90621803	90621956	90624216	90624324	2307	6,3,5	0,0,0	0,4,0	0,2,0	157	124	1	1.0	1.0,1.0,1.0	NA,0.612,NA	0.388
2310	"ENSMUSG00000027257.14"	"Pacsin3"	chr2	+	91086646	91086753	91086646	91086688	91090208	91090272	2310	1,0,0	0,0,0	0,2,0	0,1,2	189	124	1	1.0	1.0,NA,NA	NA,0.568,0.0	0.716
2311	"ENSMUSG00000074771.11"	"Ankef1"	chr2	+	136386502	136386716	136386502	136386702	136387630	136387780	2311	0,0,0	1,4,1	0,4,0	0,1,0	138	124	1	1.0	0.0,0.0,0.0	NA,0.782,NA	-0.782
2313	"ENSMUSG00000068922.15"	"Msto1"	chr3	-	88819930	88820085	88820009	88820085	88819543	88819607	2313	9,4,3	55,68,48	2,9,2	46,73,48	203	124	0.616607832736	1.0	0.091,0.035,0.037	0.026,0.07,0.025	0.014
2314	"ENSMUSG00000033400.15"	"Agl"	chr3	-	116578708	116578848	116578752	116578848	116578101	116578289	2314	92,71,63	0,0,0	79,89,65	0,0,2	168	124	1	1.0	1.0,1.0,1.0	1.0,1.0,0.96	0.013
2315	"ENSMUSG00000075023.13"	"Accsl"	chr2	-	93694575	93694796	93694736	93694796	93694263	93694334	2315	0,0,0	0,1,0	0,0,1	0,2,2	285	124	1	1.0	NA,0.0,NA	NA,0.0,0.179	-0.089
2316	"ENSMUSG00000040174.15"	"Alkbh3"	chr2	-	93840607	93841097	93841027	93841097	93838768	93838937	2316	48,84,52	19,11,16	45,57,63	11,15,17	544	124	0.95755405035	1.0	0.365,0.635,0.426	0.483,0.464,0.458	0.007
2317	"ENSMUSG00000024120.13"	"Lrpprc"	chr17	-	85080631	85080757	85080635	85080757	85080471	85080530	2317	10,11,14	142,180,114	2,16,14	124,166,134	128	124	0.761461005596	1.0	0.064,0.056,0.106	0.015,0.085,0.092	0.011
2318	"ENSMUSG00000037514.19"	"Pank2"	chr2	+	131115830	131116183	131115830	131116040	131122076	131122330	2318	213,253,170	9,16,17	141,234,169	7,7,16	267	124	0.459390466461	1.0	0.917,0.88,0.823	0.903,0.939,0.831	-0.018
2319	"ENSMUSG00000037514.19"	"Pank2"	chr2	+	131115830	131116183	131115830	131116040	131135318	131135444	2319	167,191,140	1,1,3	109,187,129	2,1,1	267	124	0.921114484181	1.0	0.987,0.989,0.956	0.962,0.989,0.984	-0.001
2321	"ENSMUSG00000021916.17"	"Glt8d1"	chr14	+	30732820	30733190	30732820	30732987	30733441	30733948	2321	350,433,301	0,1,0	195,298,161	0,0,0	327	124	1	1.0	1.0,0.994,1.0	1.0,1.0,1.0	-0.002
2323	"ENSMUSG00000048058.18"	"Ldlrad3"	chr2	-	101943877	101944024	101943973	101944024	101900277	101900403	2323	71,68,71	4,5,1	50,78,41	4,1,7	220	124	0.357602321137	1.0	0.909,0.885,0.976	0.876,0.978,0.768	0.049
2324	"ENSMUSG00000024989.16"	"Cep55"	chr19	+	38045857	38045990	38045857	38045928	38046236	38046431	2324	13,11,2	2,2,0	0,7,6	0,3,0	186	124	1	1.0	0.812,0.786,1.0	NA,0.609,1.0	0.061
2325	"ENSMUSG00000024989.16"	"Cep55"	chr19	+	38045857	38046014	38045857	38045928	38046236	38046431	2325	18,10,6	2,2,0	2,8,3	0,3,0	210	124	0.552583156249	1.0	0.842,0.747,1.0	1.0,0.612,1.0	-0.008
2326	"ENSMUSG00000024989.16"	"Cep55"	chr19	+	38045857	38046014	38045857	38045990	38046236	38046431	2326	7,4,5	2,5,1	2,6,0	0,5,3	148	124	0.419116818512	1.0	0.746,0.401,0.807	1.0,0.501,0.0	0.151
2329	"ENSMUSG00000027185.16"	"Nat10"	chr2	-	103565210	103565335	103565262	103565335	103564719	103564870	2329	106,121,92	5,2,7	61,126,88	1,1,4	176	124	0.0685745189448	0.4149145025756832	0.937,0.977,0.903	0.977,0.989,0.939	-0.029
2330	"ENSMUSG00000034647.16"	"Ankrd12"	chr17	-	66359778	66360086	66359948	66360086	66356780	66356928	2330	4,8,6	299,402,289	4,3,19	149,349,249	294	124	0.283145128042	0.9167048276096843	0.006,0.008,0.009	0.011,0.004,0.031	-0.008
2331	"ENSMUSG00000034647.16"	"Ankrd12"	chr17	-	66359778	66360086	66359948	66360086	66357531	66357718	2331	4,8,6	4,1,4	4,3,15	2,4,3	294	124	0.946145672976	1.0	0.297,0.771,0.388	0.458,0.24,0.678	0.027
2332	"ENSMUSG00000027797.16"	"Dclk1"	chr3	+	55385225	55385358	55385225	55385310	55387754	55387863	2332	135,170,104	629,727,538	120,169,164	575,775,429	172	124	0.117094530643	0.5573082356303575	0.134,0.144,0.122	0.131,0.136,0.216	-0.028
2333	"ENSMUSG00000027797.16"	"Dclk1"	chr3	+	55385225	55385358	55385225	55385310	55387757	55387863	2333	56,62,48	32,29,29	35,70,50	27,51,22	172	124	0.463820583892	1.0	0.558,0.607,0.544	0.483,0.497,0.621	0.036
2334	"ENSMUSG00000001017.17"	"Chtop"	chr3	-	90413414	90414933	90414851	90414933	90410402	90410589	2334	5452,6355,4339	0,0,0	3608,5454,3355	0,0,1	1561	124	1	1.0	1.0,1.0,1.0	1.0,1.0,0.996	0.001
2335	"ENSMUSG00000073131.13"	"Vma21"	chrX	+	70860395	70860673	70860395	70860546	70863673	70863783	2335	16,14,5	178,182,125	3,12,6	107,195,124	251	124	0.151306786419	0.6390720847434079	0.043,0.037,0.019	0.014,0.03,0.023	0.011
2336	"ENSMUSG00000025876.16"	"Unc5a"	chr13	+	55145728	55145893	55145728	55145830	55147148	55147337	2336	110,110,94	0,0,1	85,121,76	3,3,3	187	124	0.016392612811	0.18296821118803872	1.0,1.0,0.984	0.949,0.964,0.944	0.042
2338	"ENSMUSG00000058586.13"	"Serhl"	chr15	+	82986825	82986885	82986825	82986845	82987134	82987209	2338	0,0,0	12,12,10	0,1,0	4,8,10	164	124	1	1.0	0.0,0.0,0.0	0.0,0.086,0.0	-0.029
2339	"ENSMUSG00000048482.15"	"Bdnf"	chr2	+	109506241	109506657	109506241	109506445	109553726	109557352	2339	4,3,5	0,0,2	4,2,3	0,0,0	336	124	0.747565895479	1.0	1.0,1.0,0.48	1.0,1.0,1.0	-0.173
2340	"ENSMUSG00000048482.15"	"Bdnf"	chr2	+	109506241	109506740	109506241	109506445	109553726	109557352	2340	10,3,7	0,0,2	4,1,4	0,0,0	419	124	0.788278587544	1.0	1.0,1.0,0.509	1.0,1.0,1.0	-0.164
2341	"ENSMUSG00000048482.15"	"Bdnf"	chr2	+	109506241	109506740	109506241	109506657	109553726	109557352	2341	6,1,2	0,1,0	0,1,2	0,2,1	207	124	1	1.0	1.0,0.375,1.0	NA,0.23,0.545	0.404
2342	"ENSMUSG00000027547.18"	"Sall4"	chr2	-	168596353	168598720	168597685	168598720	168594373	168594660	2342	2,2,7	1,0,0	2,0,4	0,0,0	1456	124	1	1.0	0.146,1.0,1.0	1.0,NA,1.0	-0.285
2343	"ENSMUSG00000022199.13"	"Slc22a17"	chr14	-	55145288	55145560	55145342	55145560	55144975	55145087	2343	24,24,28	954,1102,731	9,21,11	637,986,852	178	124	0.0123352244796	0.15698882608618675	0.017,0.015,0.026	0.01,0.015,0.009	0.008
2344	"ENSMUSG00000022199.13"	"Slc22a17"	chr14	-	55145342	55145823	55145717	55145823	55144975	55145087	2344	1963,2294,1615	2,0,3	1252,2039,1724	0,1,0	499	124	1	1.0	0.996,1.0,0.993	1.0,0.998,1.0	-0.003
2347	"ENSMUSG00000023367.15"	"Tmem176a"	chr6	+	48819137	48820775	48819137	48819335	48820894	48821113	2347	41,32,37	0,0,0	6,29,18	0,0,1	1564	124	1	1.0	1.0,1.0,1.0	1.0,1.0,0.588	0.137
2349	"ENSMUSG00000031442.22"	"Mcf2l"	chr8	+	13063914	13064007	13063914	13063998	13064818	13064893	2349	56,63,53	11,15,10	183,295,210	66,100,57	133	124	0.022156634006	0.21195534981236425	0.826,0.797,0.832	0.721,0.733,0.775	0.075
2350	"ENSMUSG00000044083.13"	"Efcab8"	chr2	+	153631075	153631340	153631075	153631179	153634627	153634763	2350	1,0,1	1,0,0	0,1,0	0,0,0	285	124	1	1.0	0.303,NA,1.0	NA,1.0,NA	-0.349
2352	"ENSMUSG00000024194.17"	"Cuta"	chr17	-	27157545	27157760	27157700	27157760	27157391	27157441	2352	308,399,217	2,1,1	165,264,173	0,0,0	279	124	1	1.0	0.986,0.994,0.99	1.0,1.0,1.0	-0.01
2353	"ENSMUSG00000036270.17"	"Edc4"	chr8	+	106616871	106617079	106616871	106617049	106617153	106617309	2353	3,0,3	149,154,116	2,2,3	96,162,105	154	124	0.653236818697	1.0	0.016,0.0,0.02	0.016,0.01,0.022	-0.004
2354	"ENSMUSG00000036459.16"	"Wtip"	chr7	-	33818361	33818631	33818563	33818631	33818099	33818230	2354	125,104,85	0,0,0	54,125,75	0,0,1	326	124	1	1.0	1.0,1.0,1.0	1.0,1.0,0.966	0.011
2355	"ENSMUSG00000052613.17"	"Pcdh15"	chr10	+	73657698	73658095	73657698	73658091	73782859	73782978	2355	1,0,0	2,0,2	0,2,0	3,3,1	128	124	1	1.0	0.326,NA,0.0	0.0,0.392,0.0	0.032
2356	"ENSMUSG00000032570.18"	"Atp2c1"	chr9	-	105328991	105329078	105329002	105329078	105326020	105326087	2356	18,26,14	223,248,163	7,13,10	160,235,114	135	124	0.0558781528322	0.3728221328688817	0.069,0.088,0.073	0.039,0.048,0.075	0.023
2358	"ENSMUSG00000022223.10"	"Sdr39u1"	chr14	-	56137103	56137186	56137176	56137186	56136640	56136762	2358	229,240,160	2,0,0	127,236,119	0,0,1	197	124	1	1.0	0.986,1.0,1.0	1.0,1.0,0.987	-0.0
2360	"ENSMUSG00000039804.16"	"Ncoa5"	chr2	-	164846008	164846216	164846016	164846216	164844558	164844879	2360	3,1,4	381,423,327	0,5,2	275,446,229	132	124	1	1.0	0.007,0.002,0.011	0.0,0.01,0.008	0.001
2361	"ENSMUSG00000022756.18"	"Slc7a4"	chr16	-	17391809	17392450	17392337	17392450	17391419	17391528	2361	345,385,293	3,0,0	268,368,263	1,3,0	652	124	0.440678060466	1.0	0.956,1.0,1.0	0.981,0.959,1.0	0.005
2362	"ENSMUSG00000063884.7"	"Ptcd3"	chr6	-	71860427	71861609	71861523	71861609	71859171	71859213	2362	346,362,303	0,0,0	202,406,238	0,0,5	1220	124	0.245839640528	0.8495582792887464	1.0,1.0,1.0	1.0,1.0,0.829	0.057
2363	"ENSMUSG00000005682.10"	"Pan2"	chr10	+	128139963	128140362	128139963	128140258	128143933	128144103	2363	89,104,84	11,11,6	80,82,57	4,18,4	228	124	0.877613132914	1.0	0.815,0.837,0.884	0.916,0.712,0.886	0.007
2364	"ENSMUSG00000005682.10"	"Pan2"	chr10	+	128154031	128154234	128154031	128154211	128154813	128154907	2364	14,11,4	110,99,105	3,5,4	54,63,62	147	124	0.241252701906	0.8397338021764266	0.097,0.086,0.031	0.045,0.063,0.052	0.018
2365	"ENSMUSG00000005682.10"	"Pan2"	chr10	+	128154031	128154907	128154031	128154211	128156116	128156314	2365	233,272,216	0,2,0	130,165,152	0,0,0	820	124	1	1.0	1.0,0.954,1.0	1.0,1.0,1.0	-0.015
2366	"ENSMUSG00000027297.16"	"Ltk"	chr2	-	119583594	119583972	119583907	119583972	119583406	119583504	2366	4,0,2	0,2,0	1,3,1	0,0,0	437	124	0.136441941997	0.6008853207764222	1.0,0.0,1.0	1.0,1.0,1.0	-0.333
2370	"ENSMUSG00000005981.12"	"Trap1"	chr16	-	3886526	3886885	3886720	3886885	3886119	3886202	2370	10,4,6	202,228,182	1,6,10	112,177,109	318	124	0.545621158013	1.0	0.019,0.007,0.013	0.003,0.013,0.035	-0.004
2371	"ENSMUSG00000006423.16"	"Steep1"	chrX	-	36120469	36120546	36120504	36120546	36116982	36117072	2371	8,13,8	4,4,4	4,8,2	2,1,3	159	124	0.947585265304	1.0	0.609,0.717,0.609	0.609,0.862,0.342	0.041
2372	"ENSMUSG00000062646.13"	"Ganc"	chr2	+	120249838	120249966	120249838	120249921	120252505	120252685	2372	27,26,23	0,1,0	21,40,6	2,0,0	169	124	1	1.0	1.0,0.95,1.0	0.885,1.0,1.0	0.022
2373	"ENSMUSG00000062646.13"	"Ganc"	chr2	+	120252505	120253230	120252505	120252685	120254179	120254225	2373	24,48,24	11,10,6	23,33,33	4,11,1	669	124	0.219109137177	0.7952340418396394	0.288,0.471,0.426	0.516,0.357,0.859	-0.182
2374	"ENSMUSG00000028057.15"	"Rit1"	chr3	+	88633301	88633486	88633301	88633375	88633586	88633778	2374	17,17,28	166,200,115	6,21,9	116,144,67	235	124	0.394042802096	1.0	0.051,0.043,0.114	0.027,0.071,0.066	0.015
2376	"ENSMUSG00000030263.14"	"Irag2"	chr6	+	145083185	145083812	145083185	145083333	145083907	145083989	2376	4,1,5	1,6,2	3,2,5	3,1,2	603	124	0.800974846304	1.0	0.451,0.033,0.34	0.171,0.291,0.34	0.007
